event_date,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,admin1,admin2,admin3,location,source_scale,notes,fatalities
9-May-21,Riots,Violent demonstration,Rioters (Colombia),CRIC: Indigenous Regional Council of Cauca; Indigenous Group (Colombia); CNP: National Strike Committee,5,Rioters (Colombia),,5,55,Valle del Cauca,Cali,,Santiago de Cali,Local partner-Other,"On 9 May 2021, in Santiago De Cali (Valle del Cauca), locals clashed with hundreds of indigenous demonstrators organized by CRIC when the former attempted to prevent the latter from marching on the Pan-American highway as part of the nationwide anti-government demonstrations called by the National Strike Committee. There were reports of gunshots during the clash, which resulted in at least 8 wounded indigenous people and 2 wounded locals. The indigenous demonstrators were accused of setting two vehicles on fire, vandalizing houses, and restricting mobility in the sector. ESMAD police eventually intervened to control the situation. 10 injured, no fatalities. [size=no report]",0
9-May-21,Protests,Peaceful protest,Protesters (Colombia),CNP: National Strike Committee,6,,,0,60,Valle del Cauca,Cali,,Santiago de Cali,National,"On 9 May 2021, in Cali (Valle del Cauca), protesters peacefully marched and blocked roads in at least ten different points around the city as part of the nationwide anti-government demonstrations called by the National Strike Committee. [size=no report]",0
8-May-21,Protests,Peaceful protest,Protesters (Colombia),Labour Group (Colombia); CNP: National Strike Committee,6,,,0,60,Antioquia,Medellin,,Medellin,Subnational-National,"On 8 May 2021, in Medellin (Antioquia), hundreds of protesters - among them handicapped people and artists - held at least six peaceful demonstrations across the city, including in Los Deseos Park, to reject the violence witnessed at other recent protests, and as part of ongoing nationwide anti-government demonstrations called by the National Strike Committee. They protested against a tax reform, and also to demand improvements in health, education, and security. Protests also asked for economic assistance amid the coronavirus pandemic. [size=hundreds]",0
8-May-21,Protests,Protest with intervention,Protesters (Colombia),CNP: National Strike Committee,6,Rioters (Colombia),Labour Group (Colombia),5,56,Boyaca,Chiquinquira,,Chiquinquira,National,"On 8 May 2021, in Chiquinquira municipality (Boyaca), a group of truck drivers dispersed protesters blocking the Bogota-Tunja highway by driving through the blockade at high speeds. The roadblock had been part of a nationwide anti-government demonstration called by the National Strike Committee. [size=a group]",0
8-May-21,Protests,Peaceful protest,Protesters (Colombia),Women (Colombia); CNP: National Strike Committee,6,,,0,60,"Bogota, D.C.","Bogota, D.C.",,Bogota,National,"On 8 May 2021, in Bogota (Bogota, D.C.), women and mothers marched to protest against all of the children that have gone missing as a result of the country's armed conflict, as well as those reported missing during protests over the past 10 days. The demonstration was held in solidarity with the nationwide anti-government demonstrations called by the National Strike Committee. They protested against a tax reform, and also to demand improvements in health, education, security, and to call for an end to police brutality against protesters. [size=no report]",0
8-May-21,Protests,Peaceful protest,Protesters (Colombia),CNP: National Strike Committee,6,,,0,60,Cundinamarca,Facatativa,,Facatativa,National,"On 8 May 2021, in Facatativa (Cundinamarca), protesters blocked roads in Las Quintas sector as part of ongoing nationwide anti-government demonstrations called by the National Strike Committee. They protested against a tax reform, and also to demand improvements in health, education, security, and to call for an end to police brutality against protesters. [size=no report]",0
8-May-21,Protests,Peaceful protest,Protesters (Colombia),CNP: National Strike Committee,6,,,0,60,Cundinamarca,Cogua,,Cogua,National,"On 8 May 2021, between Cogua and Zipaquira (Cundinamarca), protesters blocked the road as part of ongoing nationwide anti-government demonstrations called by the National Strike Committee. They protested against a tax reform, and also to demand improvements in health, education, security, and to call for an end to police brutality against protesters. [size=no report]",0
8-May-21,Protests,Peaceful protest,Protesters (Colombia),CNP: National Strike Committee,6,,,0,60,Cundinamarca,Facatativa,,Los Manzanos,National,"On 8 May 2021, in Los Manzanos (Cundinamarca), protesters blocked the road to Bogota as part of ongoing nationwide anti-government demonstrations called by the National Strike Committee. They protested against a tax reform, and also to demand improvements in health, education, security, and to call for an end to police brutality against protesters. [size=no report]",0
8-May-21,Protests,Peaceful protest,Protesters (Colombia),CNP: National Strike Committee,6,,,0,60,Cundinamarca,Villeta,,Villeta,National,"On 8 May 2021, on the road to Villeta municipality (Cundinamarca), protesters blocked the Bogota-Villeta road in Puente Amarillo sector as part of ongoing nationwide anti-government demonstrations called by the National Strike Committee. They protested against a tax reform, and also to demand improvements in health, education, security, and to call for an end to police brutality against protesters. [size=no report]",0
8-May-21,Protests,Peaceful protest,Protesters (Colombia),CNP: National Strike Committee,6,,,0,60,Cundinamarca,Sopo,,Sopo,National,"On 8 May 2021, in Sopo municipality (Cundinamarca), protesters blocked roads as part of ongoing nationwide anti-government demonstrations called by the National Strike Committee. They protested against a tax reform, and also to demand improvements in health, education, security, and to call for an end to police brutality against protesters. [size=no report]",0
8-May-21,Protests,Peaceful protest,Protesters (Colombia),CNP: National Strike Committee,6,,,0,60,Cundinamarca,Medina,,Medina,National,"On 8 May 2021, in Medina (Cundinamarca), protesters blocked the road as part of ongoing nationwide anti-government demonstrations called by the National Strike Committee. They protested against a tax reform, and also to demand improvements in health, education, security, and to call for an end to police brutality against protesters. [size=no report]",0
8-May-21,Protests,Peaceful protest,Protesters (Colombia),CNP: National Strike Committee,6,,,0,60,Cundinamarca,Tocancipa,,Tocancipa,National,"On 8 May 2021, in Tocancipa (Cundinamarca), protesters blocked the road in Los Patios sector as part of ongoing nationwide anti-government demonstrations called by the National Strike Committee. They protested against a tax reform, and also to demand improvements in health, education, security, and to call for an end to police brutality against protesters. [size=no report]",0
8-May-21,Protests,Peaceful protest,Protesters (Colombia),CNP: National Strike Committee,6,,,0,60,Cundinamarca,Facatativa,,Cartagenita,National,"On 8 May 2021, in Cartagenita (Cundinamarca), protesters blocked the road to Bogota as part of ongoing nationwide anti-government demonstrations called by the National Strike Committee. They protested against a tax reform, and also to demand improvements in health, education, security, and to call for an end to police brutality against protesters. [size=no report]",0
